*Fold,Track,Normalised conditional entropy based over-segmentation score,Normalised conditional entropy based under-segmentation score,Frame pair clustering F-measure,Frame pair clustering precision rate,Frame pair clustering recall rate,Random clustering index,Segment boundary recovery evaluation measure @ 0.5sec,Segment boundary recovery precision rate @ 0.5sec,Segment boundary recovery recall rate @ 0.5sec,Segment boundary recovery evaluation measure @ 3sec,Segment boundary recovery precision rate @ 3sec,Segment boundary recovery recall rate @ 3sec,Median distance from an annotated segment boundary to the closest found boundary,Median distance from a found segment boundary to the closest annotated one
0,struct_mrx_09_000066,0.6080,0.5803,0.5482,0.5552,0.5413,0.7348,0.1600,0.1429,0.1818,0.4800,0.4286,0.5454,1.2496,2.5744
0,struct_mrx_09_000067,0.4858,0.3554,0.4491,0.4482,0.4501,0.6230,0.2500,0.2222,0.2857,0.3750,0.3333,0.4286,5.0561,0.8894
0,struct_mrx_09_000068,0.6625,0.3286,0.3834,0.2812,0.6022,0.5249,0.1429,0.1250,0.1667,0.2143,0.1875,0.2500,5.7422,5.5568
0,struct_mrx_09_000069,0.6344,0.2311,0.3802,0.2700,0.6426,0.5728,0.1818,0.1667,0.2000,0.3636,0.3333,0.4000,5.4433,4.5487
0,struct_mrx_09_000070,0.8853,0.4930,0.5640,0.4065,0.9205,0.6455,0.0870,0.1111,0.0714,0.5217,0.6667,0.4286,3.0445,1.0898
0,struct_mrx_09_000071,0.9116,0.3414,0.5018,0.3404,0.9545,0.4787,0.2353,0.2857,0.2000,0.4706,0.5714,0.4000,11.2430,0.6381
0,struct_mrx_09_000072,0.5561,0.5407,0.4943,0.4756,0.5146,0.6787,0.0952,0.0909,0.1000,0.2857,0.2727,0.3000,4.3522,3.4584
0,struct_mrx_09_000073,0.6492,0.4737,0.4693,0.3977,0.5723,0.7270,0.1739,0.2222,0.1429,0.5217,0.6667,0.4286,5.5536,1.0539
0,struct_mrx_09_000074,0.4980,0.7896,0.4840,0.7939,0.3482,0.7059,0.1000,0.0909,0.1111,0.5000,0.4546,0.5556,2.6644,2.6537
0,struct_mrx_09_000075,0.5415,0.7302,0.5470,0.7332,0.4362,0.6647,0.1600,0.1250,0.2222,0.5600,0.4375,0.7778,1.6377,4.1949
0,struct_mrx_09_000076,0.6984,0.5122,0.5242,0.4427,0.6426,0.7628,0.1333,0.1429,0.1250,0.6000,0.6429,0.5625,2.5299,1.8399
0,struct_mrx_09_000077,0.5829,0.7783,0.5902,0.7860,0.4725,0.7837,0.2609,0.2143,0.3333,0.4348,0.3571,0.5556,1.5628,3.6375
0,struct_mrx_09_000078,0.7228,0.5925,0.6883,0.6210,0.7721,0.8537,0.0800,0.1000,0.0667,0.5600,0.7000,0.4667,3.8296,1.8844
0,struct_mrx_09_000079,0.6577,0.8177,0.6863,0.8710,0.5662,0.8263,0.2857,0.2222,0.4000,0.5714,0.4444,0.8000,2.5440,2.9247
0,struct_mrx_09_000080,0.7435,0.5662,0.5548,0.4727,0.6715,0.8168,0.1290,0.1667,0.1053,0.6452,0.8333,0.5263,0.6910,0.5324
0,struct_mrx_09_000081,0.5484,0.5802,0.6116,0.6921,0.5479,0.7545,0.2609,0.2727,0.2500,0.6956,0.7273,0.6667,0.8855,0.7600
0,struct_mrx_09_000082,0.6421,0.5848,0.5523,0.5311,0.5752,0.8134,0.4800,0.4000,0.6000,0.6400,0.5333,0.8000,0.2895,2.8946
